"","ds","tv_S","ooh_S","print_S","facebook_S","search_S","newsletter","type","solID"
"749",2019-04-01,1585.26014273572,1573.42395207411,0.230394097564873,3370.76076208525,8691.84324466103,14982.6830082847,"adstockedMedia","1_444_1"
"750",2019-04-08,48450.1031249977,2475.27729311084,0.0448819424300703,339.538852953133,8261.94348923549,40806.2535697999,"adstockedMedia","1_444_1"
"751",2019-04-15,17124.065290113,657.920114925362,2996.23096545297,34.2019623467462,7168.61618701984,52703.7188919954,"adstockedMedia","1_444_1"
"752",2019-04-22,10930.6804523972,174.872883465674,583.681036623729,1600.3757801416,6933.56961111972,12772.5937778299,"adstockedMedia","1_444_1"
"753",2019-04-29,3863.30830399487,46.4806055900397,12579.615146762,2674.33098144493,6271.70301239803,4358.5820718364,"adstockedMedia","1_444_1"
"754",2019-05-06,5061.32992410317,12.3543836711591,2450.57303453894,269.387042851151,7863.4622884786,35820.7791965445,"adstockedMedia","1_444_1"
"755",2019-05-13,1788.86191122322,3.28375230822958,2601.11742875657,6482.1939219915,731.545115119641,27289.5490630428,"adstockedMedia","1_444_1"
"756",2019-05-20,29872.6368826002,5769.93947663508,4296.26646492872,652.955473330949,68.0563135960496,25410.9341676215,"adstockedMedia","1_444_1"
"757",2019-05-27,10558.0989795986,5201.36322366746,836.934566385224,65.7726157661536,5219.66467466083,26595.6009493171,"adstockedMedia","1_444_1"
"758",2019-06-03,3731.62417837743,1382.50429534022,1554.9502228907,6.62531698012038,6685.59019617928,25759.469854197,"adstockedMedia","1_444_1"
"759",2019-06-10,1318.89453163475,367.46484420415,302.912214865896,50.1959775172498,4768.63325978846,13703.3500607747,"adstockedMedia","1_444_1"
"760",2019-06-17,466.146295132113,97.6708804313341,59.0088406459638,5.05627240615102,5256.96366295373,23190.5387533214,"adstockedMedia","1_444_1"
"761",2019-06-24,6325.23340768611,25.9605810860429,11.4952223895042,0.509321501636631,5422.39348863285,32044.6599837407,"adstockedMedia","1_444_1"
"762",2019-07-01,2235.57232827718,6.90023236555974,2.23932780813236,0.0513042754013449,6891.11691050873,15769.37693769,"adstockedMedia","1_444_1"
"763",2019-07-08,6060.49426269545,1.83405781792444,0.436232450522532,0.0051679119495232,6774.42026535655,20856.4870790115,"adstockedMedia","1_444_1"
"764",2019-07-15,2142.00368525546,66465.5541528702,0.0849803008732365,0.000520567023100857,8350.23053600069,8745.69140319296,"adstockedMedia","1_444_1"
"765",2019-07-22,12806.5702969204,17666.3136483902,0.0165545949822291,2860.14140328039,9296.82961202527,27786.840222769,"adstockedMedia","1_444_1"
"766",2019-07-29,4526.31742271233,43128.1781963171,0.00322491933082758,288.103843582426,10384.8925930174,7938.78605105227,"adstockedMedia","1_444_1"
"767",2019-08-05,14609.7419627279,11463.3201033335,0.000628230693744525,15429.4122894898,11779.4494242816,42221.1560681975,"adstockedMedia","1_444_1"
"768",2019-08-12,5163.62523720568,36993.5773706925,0.000122382535522663,1554.21441042093,1095.8529931221,28698.9405739084,"adstockedMedia","1_444_1"
"769",2019-08-19,1825.01687287357,9832.76449186754,3220.26669050741,9901.47480676367,101.948209910322,25721.288459366,"adstockedMedia","1_444_1"
"770",2019-08-26,645.028721734971,41135.648014104,627.32433573794,997.381788778474,12996.15100222,53746.9423474749,"adstockedMedia","1_444_1"
"771",2019-09-02,454.390432091847,10933.7124952799,13853.3615279271,4138.42554666918,14009.0438578133,45896.3162319248,"adstockedMedia","1_444_1"
"772",2019-09-09,49428.3984492183,7150.94283962298,2698.70531029685,416.866209834105,15063.2742099744,41431.5733744159,"adstockedMedia","1_444_1"
"773",2019-09-16,17469.8311796457,13362.5624585942,15130.0326363266,1372.87524844217,17494.6835607211,79540.4170997533,"adstockedMedia","1_444_1"
"774",2019-09-23,33991.4336219515,3551.72273139821,2947.40733780078,138.290587794617,17054.2131379152,68420.1543228023,"adstockedMedia","1_444_1"
"775",2019-09-30,12013.8346691469,32399.5022436617,20183.1032788802,13.9300979417332,16266.5691034763,94494.4229010882,"adstockedMedia","1_444_1"
"776",2019-10-07,23510.081885994,8611.67526523256,3931.77120853887,13861.1968651497,16859.9605225855,79092.0930438299,"adstockedMedia","1_444_1"
"777",2019-10-14,8309.33581612853,34519.8867350272,21262.4179248104,1396.24708377077,16515.1642710208,45573.4313677004,"adstockedMedia","1_444_1"
"778",2019-10-21,23592.5077847781,9175.26610498528,4142.02719302184,4594.79736492757,15363.0875592251,20679.4726883547,"adstockedMedia","1_444_1"
"779",2019-10-28,11269.4681890511,9955.55389115541,3137.02130479556,462.836830304875,16722.5754718215,14150.7120454933,"adstockedMedia","1_444_1"
"780",2019-11-04,6976.78180190503,2646.15167700377,3817.95215550068,46.6218452029692,19435.7165469662,93305.0498560564,"adstockedMedia","1_444_1"
"781",2019-11-11,2465.85372135262,703.337933204361,743.756505288485,12211.054893472,1808.12255176898,39947.8416449435,"adstockedMedia","1_444_1"
"782",2016-01-04,0.0275466506340222,0.527330491235106,0.132129159319316,0.293680072503411,0.180236574930525,0.244256107619988,"saturatedMedia","1_444_1"
"783",2016-01-11,0.00471487131796294,0.299885901095569,0.654670563640126,0.341921090138272,0.212780252456116,0.194146929979248,"saturatedMedia","1_444_1"
"784",2016-01-18,0.000243425507510786,0.141229737050268,0.0841789970971966,0.28227383895278,0.144850838186126,0.187606559449654,"saturatedMedia","1_444_1"
"785",2016-01-25,1.25145681173165e-05,0.0593909451337039,0.337050731239144,0.199286785064763,0.13862679392585,0.148733327544158,"saturatedMedia","1_444_1"
"786",2016-02-01,0.0303510363400455,0.242000136084946,0.0240571025534564,0.000694835575902766,0.120605337480058,0.096397001604866,"saturatedMedia","1_444_1"
"787",2016-02-08,0.00160623961005465,0.109192380471205,0.0959634269472329,0.221766549741537,0.115959392598317,0.0938079527761583,"saturatedMedia","1_444_1"
"788",2016-02-15,0.628493834045854,0.0449467136006107,0.0473155998910544,0.0467662395646573,0.00276067428964845,0.163437596956414,"saturatedMedia","1_444_1"
"789",2016-02-22,0.0799970041001265,0.0177482315891825,0.00240223063006239,0.000137042705360883,5.8421466993602e-05,0.178618675687537,"saturatedMedia","1_444_1"
"790",2016-02-29,0.410400887397452,0.00688956404444686,0.000116738057696668,0.0947077984454744,0.0791431202665548,0.0315217798417753,"saturatedMedia","1_444_1"
"791",2016-03-07,0.0345409911586347,0.00265644549627232,0.471998734760112,0.000292181329105491,0.119443887922759,0.0579134396632206,"saturatedMedia","1_444_1"
"792",2016-03-14,0.0970186551118414,0.242905860444042,0.0415415865723717,8.16509846940296e-07,0.0982237651614961,0.0419468930877234,"saturatedMedia","1_444_1"
"793",2016-03-21,0.00549204666635784,0.109672967945043,0.00209701752478121,2.28109929264333e-09,0.0919968702946561,0.0542806100395104,"saturatedMedia","1_444_1"
"794",2016-03-28,0.000283760663675922,0.307920784003016,0.387097359966176,0.561613761062663,0.104411953438074,0.0774908812315362,"saturatedMedia","1_444_1"
"795",2016-04-04,1.45887672219161e-05,0.145899585429381,0.0297120946117336,0.00386448198763607,0.0724397197914266,0.078187031698707,"saturatedMedia","1_444_1"
"796",2016-04-11,7.49849474031204e-07,0.312553116962634,0.00148249169704554,1.08380353847145e-05,0.0676248377571761,0.0293517866872665,"saturatedMedia","1_444_1"
"797",2016-04-18,0.00975883026303362,0.148617902973803,7.19795716652366e-05,0.0877513009956425,0.0632574534074433,0.0845962120098429,"saturatedMedia","1_444_1"
"798",2016-04-25,0.000506274838876576,0.0628110025269868,3.49014071910811e-06,0.000268661866051654,0.0635035932513814,0.0550329589468902,"saturatedMedia","1_444_1"
"799",2016-05-02,2.6034212879864e-05,0.0250863019163515,0.348409129824629,7.50766359666777e-07,0.0391976346684835,0.0420521329848681,"saturatedMedia","1_444_1"
"800",2016-05-09,1.33814958412072e-06,0.261131252189765,0.0252698616884739,2.09743030793539e-09,0.0439394578721176,0.015898135268808,"saturatedMedia","1_444_1"
"801",2016-05-16,6.87788168883511e-08,0.119479392749834,0.00125538476880861,0.23103860979384,0.000969014586758191,0.144425273350331,"saturatedMedia","1_444_1"
"802",2016-05-23,3.53512044732646e-09,0.409624549776501,6.09396382491696e-05,0.000838683404730117,2.04703148649023e-05,0.174480773646554,"saturatedMedia","1_444_1"
"803",2016-05-30,1.81699487851683e-10,0.21035448980085,2.95480611506207e-06,2.34500530310634e-06,0.0349200836178546,0.0955801466970621,"saturatedMedia","1_444_1"
"804",2016-06-06,9.3390605136271e-12,0.0927877124241626,1.43263033950811e-07,6.55129648661963e-09,0.034009041677804,0.0421916073041734,"saturatedMedia","1_444_1"
"805",2016-06-13,4.8001264227075e-13,0.0377846792582049,6.94605371398777e-09,1.83024684481051e-11,0.0475508636040881,0.0527299808093461,"saturatedMedia","1_444_1"
"806",2016-06-20,0.0513605557519822,0.404859256101145,3.36776728852996e-10,0.105745953445967,0.0537667054949644,0.0183116069931613,"saturatedMedia","1_444_1"
"807",2016-06-27,0.00277505220035454,0.207094191065466,1.63284893917902e-11,0.000330249222478231,0.0488509324294391,0.0206201185423168,"saturatedMedia","1_444_1"
"808",2016-07-04,0.0136029510808156,0.0911392774771612,0.0941994941027102,9.22926809497721e-07,0.0595514446275917,0.0257502562999145,"saturatedMedia","1_444_1"
"809",2016-07-11,0.000708309610166258,0.0370734773734255,0.00501690235936854,2.5783986850968e-09,0.0683995801723508,0.058434229435527,"saturatedMedia","1_444_1"
"810",2016-07-18,0.000345552942203464,0.57372751841956,0.0884024321959316,0.216138008810874,0.0465335884707011,0.0497506058681289,"saturatedMedia","1_444_1"
"811",2016-07-25,1.77666874752894e-05,0.34069547659667,0.00467980552473447,0.00076973197964971,0.0690856787613855,0.106826286646931,"saturatedMedia","1_444_1"
"812",2016-08-01,0.123399912389094,0.476956103387183,0.000227913437402607,0.415005185159002,0.0885226072504727,0.104001797714241,"saturatedMedia","1_444_1"
"813",2016-08-08,0.00718342968243991,0.259318587085356,0.00362935513359954,0.0019779897425819,0.104078767651279,0.147286703076558,"saturatedMedia","1_444_1"
"814",2016-08-15,0.164743767707155,0.118492326322948,0.000176577670391692,0.0124023145257576,0.00244574342756749,0.175102473336807,"saturatedMedia","1_444_1"
"815",2016-08-22,0.010035942914631,0.0490762909669461,0.396967781084205,0.0050831642641447,5.17408971003727e-05,0.181170231183511,"saturatedMedia","1_444_1"
"816",2016-08-29,0.116991893893795,0.449749359468263,0.0309295794548423,1.42732730869587e-05,0.121807411350768,0.0454422482379956,"saturatedMedia","1_444_1"
"817",2016-09-05,0.152228766057504,0.413000392934008,0.0508940821905226,1.19511820773729e-05,0.143373046339823,0.0246135548578436,"saturatedMedia","1_444_1"
"818",2016-09-12,0.009144873403947,0.484477028693172,0.00259315742621467,3.33886183886837e-08,0.154672833091534,0.0799860976892867,"saturatedMedia","1_444_1"
"819",2016-09-19,0.00047414486981297,0.339445494638314,0.668702436819372,0.340448013530525,0.159608835159236,0.126379376908426,"saturatedMedia","1_444_1"
"820",2016-09-26,2.43812473634888e-05,0.475001867339255,0.0891395511626842,0.00143998627461274,0.135395841500799,0.0378817686834195,"saturatedMedia","1_444_1"
"821",2016-10-03,0.935294880571534,0.461011898334996,0.288644472900877,0.17337541476726,0.156247685673486,0.106412591233997,"saturatedMedia","1_444_1"
"822",2016-10-10,0.426259971140672,0.247211153234358,0.358511294650568,0.263817997966218,0.19411849973645,0.204116439945982,"saturatedMedia","1_444_1"
"823",2016-10-17,0.831462718278855,0.236365345963172,0.0263819196002048,0.482992735914209,0.181998700613909,0.24370561148437,"saturatedMedia","1_444_1"
"824",2016-10-24,0.202277702917235,0.460008426522733,0.255285400603179,0.558768158810683,0.202001469968255,0.183112160384397,"saturatedMedia","1_444_1"
"825",2016-10-31,0.856668009720572,0.246460256381451,0.0163486255985103,0.615254110474249,0.251214075530333,0.138598817383499,"saturatedMedia","1_444_1"
"826",2016-11-07,0.235005164919377,0.442993241860297,0.327911970206831,0.664109278320328,0.21315772813075,0.252055180444062,"saturatedMedia","1_444_1"
"827",2016-11-14,0.600567233472853,0.233922200889048,0.0231090000024779,0.524503918284207,0.00568485654167191,0.198521613781186,"saturatedMedia","1_444_1"
"828",2016-11-21,0.140441855126588,0.444516157110016,0.18020736352245,0.635377320496203,0.000120649384893449,0.186340228987183,"saturatedMedia","1_444_1"
"829",2016-11-28,0.00832796421872788,0.235029648646101,0.109292473857706,0.454033117550126,0.464975820754976,0.250545872285524,"saturatedMedia","1_444_1"
"830",2016-12-05,0.0362518179663327,0.529568969163215,0.00591402309176413,0.0752942203290591,0.454264735858378,0.415369768328267,"saturatedMedia","1_444_1"
"831",2016-12-12,0.00192964252867136,0.301775306806065,0.000288361815060607,0.180255789781069,0.405253418592591,0.243019523155574,"saturatedMedia","1_444_1"
"832",2016-12-19,9.93623916702229e-05,0.590623416743516,1.39849482248674e-05,0.0221511109920112,0.378244081808012,0.0742494466731501,"saturatedMedia","1_444_1"
"833",2016-12-26,0.863354742675619,0.356467572625903,6.78063826290984e-07,0.640585011376717,0.416350700209753,0.0134502273928145,"saturatedMedia","1_444_1"
"834",2017-01-02,0.721551860277577,0.642747074764988,0.703242050528361,0.400956711296618,0.40278604422069,0.346460088215962,"saturatedMedia","1_444_1"
"835",2017-01-09,0.117535715062927,0.408549479721937,0.103055670372439,0.511241102796032,0.387253374796622,0.240283505709369,"saturatedMedia","1_444_1"
"836",2017-01-16,0.0253396913752597,0.209616718255361,0.0283083958511826,0.573041846455681,0.367108765401666,0.314784798434772,"saturatedMedia","1_444_1"
"837",2017-01-23,0.0013344969178524,0.0924140231655713,0.306145817251165,0.624584373664382,0.379967846555867,0.170379947524184,"saturatedMedia","1_444_1"
"838",2017-01-30,0.299340574529472,0.0376233202557113,0.0209445645896343,0.398475826499227,0.392307169310262,0.24327381548248,"saturatedMedia","1_444_1"
"839",2017-02-06,0.021486947785267,0.0147878057008589,0.00103613839005302,0.00184726119589378,0.308446091434696,0.0713810894458001,"saturatedMedia","1_444_1"
"840",2017-02-13,0.00112737319220645,0.409481549043456,5.02863463102424e-05,0.708638247496958,0.00932537546674439,0.158413495687625,"saturatedMedia","1_444_1"
"841",2017-02-20,5.80071976389493e-05,0.210256279558621,0.285818797566245,0.00674890801683074,0.000198623703226233,0.177523219922473,"saturatedMedia","1_444_1"
"842",2017-02-27,2.98164043367825e-06,0.0927379453590629,0.0190344383976625,0.902202501502316,0.204829919782311,0.238186882050902,"saturatedMedia","1_444_1"
"843",2017-03-06,1.53251941010857e-07,0.0377631852938856,0.41019180288986,0.0251250875920073,0.238375168620225,0.137112462503231,"saturatedMedia","1_444_1"
"844",2017-03-13,0.00786606477946535,0.0148440889010978,0.0326195099084483,7.19962424969954e-05,0.215069748539736,0.225456021309588,"saturatedMedia","1_444_1"
"845",2017-03-20,0.0004073425310536,0.00575182033706216,0.568819859927399,2.01151567878469e-07,0.187079118718339,0.218542005893629,"saturatedMedia","1_444_1"
"846",2017-03-27,2.09448420762668e-05,0.173739811425678,0.0601165355660049,0.111906684523673,0.244465751886696,0.245655265928285,"saturatedMedia","1_444_1"
"847",2017-04-03,1.07655247848411e-06,0.0747010196658472,0.00309157038282967,0.000351906249540938,0.235855624936242,0.0499053673949707,"saturatedMedia","1_444_1"
"848",2017-04-10,5.53331169346567e-08,0.650655200989016,0.000150335833194988,9.83471592620941e-07,0.182765334431397,0.0127513503475258,"saturatedMedia","1_444_1"
"849",2017-04-17,0.00310405981049979,0.416939013877024,7.29001751584238e-06,2.747543996174e-09,0.170786142811305,0.0823559160171337,"saturatedMedia","1_444_1"
"850",2017-04-24,0.000160014832262452,0.579875280342047,3.53456130238242e-07,7.67586037538019e-12,0.153347376218629,0.148522932978705,"saturatedMedia","1_444_1"
"851",2017-05-01,0.234305242180363,0.346375210721679,1.71371894723805e-08,2.1444181575763e-14,0.113717051275687,0.0662593383220633,"saturatedMedia","1_444_1"
"852",2017-05-08,0.0154845417473122,0.578889460718827,8.30890014078855e-10,5.99089744943423e-17,0.114575443478604,0.0724655124503497,"saturatedMedia","1_444_1"
"853",2017-05-15,0.000807745157253165,0.345459939541312,4.02853808611338e-11,1.67368720148322e-19,0.00272356408430611,0.158660282734591,"saturatedMedia","1_444_1"
"854",2017-05-22,4.15486335654085e-05,0.296745462516001,1.95322110316241e-12,0.269223740868773,5.7634040438888e-05,0.177576988308686,"saturatedMedia","1_444_1"
"855",2017-05-29,2.13561689978438e-06,0.139419901303552,0.160227734791135,0.00102816916772555,0.0730142533061498,0.0702633030863466,"saturatedMedia","1_444_1"
"856",2017-06-05,0.00571934661980809,0.251833134124127,0.00916602399698384,0.166430796246588,0.110630425626601,0.0214581214952183,"saturatedMedia","1_444_1"
"857",2017-06-12,0.00029556876163303,0.114443843500895,0.000448321210848768,0.00055748381029405,0.0895670525230342,0.030313640876318,"saturatedMedia","1_444_1"
"858",2017-06-19,0.232430943525314,0.0472723327332125,2.1745956924092e-05,9.01258471328536e-06,0.140225739145145,0.0350499898199723,"saturatedMedia","1_444_1"
"859",2017-06-26,0.0153256393984814,0.448561824494805,0.0793564512010158,2.51788373673658e-08,0.116260678525445,0.00986115536060759,"saturatedMedia","1_444_1"
"860",2017-07-03,0.00555266436426042,0.237985561636882,0.277882787325476,0.578785792364015,0.178565792852793,0.0735017949758817,"saturatedMedia","1_444_1"
"861",2017-07-10,0.000286909216630167,0.107069768709257,0.0183159569904128,0.00382413552668912,0.180552447411567,0.0565018080500742,"saturatedMedia","1_444_1"
"862",2017-07-17,0.00915269916728732,0.385254798818481,0.6635671875412,1.07244495823651e-05,0.188561773734335,0.0213613004709701,"saturatedMedia","1_444_1"
"863",2017-07-24,0.000474554174947372,0.193945333594368,0.0872824433126575,2.99613974732259e-08,0.190089890255004,0.110628523051961,"saturatedMedia","1_444_1"
"864",2017-07-31,0.013854193023887,0.500853842004283,0.0248087542042226,8.37036677909961e-11,0.229268486827087,0.0901404584766035,"saturatedMedia","1_444_1"
"865",2017-08-07,0.000721566068885705,0.45083811196313,0.258496884176404,2.33844359201837e-13,0.280273329362171,0.0767046564653906,"saturatedMedia","1_444_1"
"866",2017-08-14,0.2084903936884,0.239657669110097,0.0166213781090035,6.53294960293823e-16,0.00815157522544242,0.15962058207541,"saturatedMedia","1_444_1"
"867",2017-08-21,0.0133579242906874,0.107952359358359,0.321315753871286,0.0222820642540714,0.00017342151145019,0.177786250663553,"saturatedMedia","1_444_1"
"868",2017-08-28,0.898953204553562,0.0443999207639409,0.0224394320181553,0.0115408080356976,0.344860919220439,0.291173562618921,"saturatedMedia","1_444_1"
"869",2017-09-04,0.313781060465833,0.0175262460208862,0.00111170368077214,3.26171279144189e-05,0.352176234795096,0.212602292697232,"saturatedMedia","1_444_1"
"870",2017-09-11,0.584994226440285,0.438046741325419,0.0801474637693743,0.0032988647435754,0.304373741216482,0.0505085561554484,"saturatedMedia","1_444_1"
"871",2017-09-18,0.0675568353389366,0.230344793343488,0.00420673053902695,9.24651227220976e-06,0.345745245234524,0.124844130703753,"saturatedMedia","1_444_1"
"872",2017-09-25,0.796117667974083,0.443652062834939,0.000204781395025069,0.104065072761697,0.409176906356238,0.209903938510684,"saturatedMedia","1_444_1"
"873",2017-10-02,0.933702265456585,0.36663977327348,9.93068171961895e-06,0.000324391921228122,0.400826000725925,0.267103697692842,"saturatedMedia","1_444_1"
"874",2017-10-09,0.814067529948552,0.591179190955331,0.524275543496351,0.443206386540194,0.431234047971242,0.170252786882457,"saturatedMedia","1_444_1"
"875",2017-10-16,0.183698384206631,0.356995153461741,0.0507225655178075,0.364847411181693,0.414324157292401,0.358653651848291,"saturatedMedia","1_444_1"
"876",2017-10-23,0.492441993495372,0.312068580154283,0.00258397513370708,0.423496832040874,0.42818520572092,0.337565601234375,"saturatedMedia","1_444_1"
"877",2017-10-30,0.083216075756777,0.148332670537572,0.000125591826149021,0.491568413240086,0.453785240053574,0.100382178952925,"saturatedMedia","1_444_1"
"878",2017-11-06,0.136717620971426,0.57552747422373,0.623444185034684,0.289339798966518,0.511254515983204,0.217411694091784,"saturatedMedia","1_444_1"
"879",2017-11-13,0.00807421449652772,0.342351501165549,0.074308489740157,0.689200391361295,0.021599958601798,0.190571893307962,"saturatedMedia","1_444_1"
"880",2017-11-20,0.525502993235277,0.409850532849431,0.0213370158371544,0.283058591178808,0.000465710693759655,0.184576927157865,"saturatedMedia","1_444_1"
"881",2017-11-27,0.0538576835252369,0.210509737966388,0.261952900894512,0.138195487356689,0.645150728205825,0.345170754677366,"saturatedMedia","1_444_1"
"882",2017-12-04,0.217084603383421,0.362016192501805,0.0169173793228873,0.055696642172512,0.622092629141365,0.195790752853906,"saturatedMedia","1_444_1"
"883",2017-12-11,0.0140513474434659,0.178888493496501,0.000833652009200809,0.177203597866255,0.572164069500443,0.322824887656663,"saturatedMedia","1_444_1"
"884",2017-12-18,0.627468352189533,0.365077009396518,4.0451382453943e-05,0.022041545097928,0.584364193760307,0.381778616879197,"saturatedMedia","1_444_1"
"885",2017-12-25,0.8805692525604,0.180839863015628,0.428983701728298,0.640563633550758,0.532790160632049,0.470085265074877,"saturatedMedia","1_444_1"
"886",2018-01-01,0.274817400625492,0.0781364923689239,0.19715834659244,0.400953418844516,0.547863287825536,0.56878510917226,"saturatedMedia","1_444_1"
"887",2018-01-08,0.0191059414678095,0.0690828129311191,0.0117665395598203,0.511240812952921,0.555569076392887,0.576246910287721,"saturatedMedia","1_444_1"
"888",2018-01-15,0.326671396566129,0.0277025681182795,0.450974413228657,0.00291370607225635,0.529791521303112,0.233714357795533,"saturatedMedia","1_444_1"
"889",2018-01-22,0.0243296924901387,0.279456598346731,0.611094069404327,8.16379060251047e-06,0.494897991270219,0.11513614147222,"saturatedMedia","1_444_1"
"890",2018-01-29,0.146608816752846,0.129607800734563,0.0707914236969783,2.28075062186303e-08,0.480720527252433,0.119774265816878,"saturatedMedia","1_444_1"
"891",2018-02-05,0.00875272791618488,0.0540795058388266,0.107575376720017,0.00157624872015217,0.542096451534382,0.422205252431417,"saturatedMedia","1_444_1"
"892",2018-02-12,0.0145902128327532,0.274412253810481,0.00581051239168745,4.41052549954794e-06,0.0243762544257536,0.243535585539357,"saturatedMedia","1_444_1"
"893",2018-02-19,0.000760438089847159,0.126792342360662,0.137942343804523,1.23218142351699e-08,0.000527032892969124,0.196540825496564,"saturatedMedia","1_444_1"
"894",2018-02-26,0.0178993020142133,0.286592390086409,0.305677677840584,3.44236622508142e-11,0.366432329059155,0.185281067251729,"saturatedMedia","1_444_1"
"895",2018-03-05,0.000935885938298906,0.13362687631296,0.0208994014216167,9.6169970235073e-14,0.39756491595659,0.172663824769832,"saturatedMedia","1_444_1"
"896",2018-03-12,0.474300852834789,0.358459120814285,0.580052835902127,2.68671680174862e-16,0.386756728539853,0.0927963482240227,"saturatedMedia","1_444_1"
"897",2018-03-19,0.0443179387965894,0.176632611622,0.0627660566498828,7.50592638757529e-19,0.328100589756494,0.110260817601531,"saturatedMedia","1_444_1"
"898",2018-03-26,0.102540600848894,0.347247137615698,0.0551569854582892,2.09694341059807e-21,0.342281954482222,0.203440165914242,"saturatedMedia","1_444_1"
"899",2018-04-02,0.0058383154283754,0.169604316468787,0.00282239190255444,5.85826644200696e-24,0.299724327725819,0.114938019671685,"saturatedMedia","1_444_1"
"900",2018-04-09,0.000301751162150581,0.141568993549594,0.00013721106638977,1.63663385154283e-26,0.320500646817952,0.332002725971384,"saturatedMedia","1_444_1"
"901",2018-04-16,1.551396361564e-05,0.0595472432883164,6.65349413148537e-06,0.0678975705116818,0.266895015425806,0.235368916749175,"saturatedMedia","1_444_1"
"902",2018-04-23,7.97404433853766e-07,0.448647051299217,3.22594130783922e-07,0.000203462620061744,0.187275473611169,0.057428110988161,"saturatedMedia","1_444_1"
"903",2018-04-30,4.09853323277053e-08,0.238048050466104,1.5640856407984e-08,0.880747095116884,0.149451666215719,0.0532261651206683,"saturatedMedia","1_444_1"
"904",2018-05-07,2.10658003564342e-09,0.311781846072167,7.58340882177728e-10,0.0202159898037579,0.236360626692302,0.00894504024697293,"saturatedMedia","1_444_1"
"905",2018-05-14,1.08274815180845e-10,0.148163977963422,0.147445525748446,0.88777658850595,0.00648994689270779,0.142171729361321,"saturatedMedia","1_444_1"
"906",2018-05-21,8.56400453287713e-06,0.200528049657116,0.00831547250217531,0.0216226549870273,0.000137845014768959,0.173991296036037,"saturatedMedia","1_444_1"
"907",2018-05-28,4.40179591315758e-07,0.0878423105694026,0.0734640968496847,0.0148520718144469,0.21258419487258,0.252742778214798,"saturatedMedia","1_444_1"
"908",2018-06-04,2.26245302315948e-08,0.0356556134138953,0.00382957403046265,4.21162515107392e-05,0.242177967416275,0.255346124554028,"saturatedMedia","1_444_1"
"909",2018-06-11,0.00417958109486202,0.0139970304326969,0.107457682723205,1.17665829375415e-07,0.23409289285752,0.103292840019381,"saturatedMedia","1_444_1"
"910",2018-06-18,0.000215678838985269,0.142074649253223,0.00580343131477817,3.28725065731207e-10,0.283706583030565,0.197525806793941,"saturatedMedia","1_444_1"
"911",2018-06-25,1.10878128283593e-05,0.0597803357645799,0.281904486381535,0.24134807098802,0.273969291170813,0.166514613566625,"saturatedMedia","1_444_1"
"912",2018-07-02,0.0217606871686932,0.459271400009352,0.0186782056345676,0.000887969121543384,0.20204350412349,0.140371267453826,"saturatedMedia","1_444_1"
"913",2018-07-09,0.00114203842236901,0.245909564959775,0.326970752360026,0.696036485356033,0.26800882647511,0.138635418915777,"saturatedMedia","1_444_1"
"914",2018-07-16,0.00848950623316541,0.312943023323736,0.023012712702108,0.00635658001930677,0.27174948244984,0.0878319091864839,"saturatedMedia","1_444_1"
"915",2018-07-23,0.0162988765022783,0.148847582454886,0.108404945421638,1.78717715953918e-05,0.367684311285332,0.187126200513546,"saturatedMedia","1_444_1"
"916",2018-07-30,0.000850891711083924,0.0629178728475742,0.00586047367727807,4.99295618588334e-08,0.416061106510434,0.0975970229977458,"saturatedMedia","1_444_1"
"917",2018-08-06,0.020721096999559,0.356820590437986,0.168549124110228,1.39489072421807e-10,0.465881265134728,0.436348049305664,"saturatedMedia","1_444_1"
"918",2018-08-13,0.00108638500874767,0.175597724932829,0.00973298717649587,0.329339529626303,0.0180757970320279,0.247920814120858,"saturatedMedia","1_444_1"
"919",2018-08-20,0.576838618989377,0.388143545672118,0.00047631127739228,0.00137002395064016,0.000388358534208794,0.197558115585803,"saturatedMedia","1_444_1"
"920",2018-08-27,0.0654768605802141,0.195856615335891,2.31042392269564e-05,0.342387014772644,0.423255971765157,0.388023134650911,"saturatedMedia","1_444_1"
"921",2018-09-03,0.0455097328692713,0.322959184863647,0.00315744378620997,0.0014524395619904,0.505255711111198,0.530311944136255,"saturatedMedia","1_444_1"
"922",2018-09-10,0.00244466448920482,0.154794953882734,0.00249010808395908,4.06359071841221e-06,0.540372108233268,0.446447658784056,"saturatedMedia","1_444_1"
"923",2018-09-17,0.000125943875839095,0.264403483722929,0.254267909269111,0.198537855275043,0.501215053370257,0.555445665514945,"saturatedMedia","1_444_1"
"924",2018-09-24,4.86308500628011e-05,0.239865262409188,0.0162626683889135,0.000691579749928831,0.55337148614334,0.14859581276012,"saturatedMedia","1_444_1"
"925",2018-10-01,0.948011706574391,0.222804468259596,0.0381801135147776,0.00934122020220692,0.603065661127807,0.290972292556008,"saturatedMedia","1_444_1"
"926",2018-10-08,0.483805613113736,0.0991531454519977,0.0408035095187871,0.0677766190844111,0.581928678243177,0.229992010605253,"saturatedMedia","1_444_1"
"927",2018-10-15,0.58488691222357,0.300149403702674,0.0125599715882428,0.115628661424613,0.617040895690944,0.401448772265157,"saturatedMedia","1_444_1"
"928",2018-10-22,0.0675289969635624,0.141381984377968,0.000616331139808439,0.000365135991069985,0.639360219325345,0.433362218818505,"saturatedMedia","1_444_1"
